time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
1614384000000000000,7.4,1.9,68.0,0.0,,148.0,12.6,,1024.8,,
1614387600000000000,7.1,2.8,74.0,0.0,,149.0,10.1,,1024.4,,
1614391200000000000,7.1,2.6,73.0,0.0,,146.0,10.1,,1023.6,,
1614394800000000000,6.9,2.2,72.0,0.0,,145.0,9.7,,1023.0,,
1614398400000000000,6.9,2.0,71.0,0.0,,149.0,9.4,,1022.9,,
1614402000000000000,5.4,5.4,100.0,0.0,,150.0,8.3,,1023.0,,5.0
1614405600000000000,5.8,5.8,100.0,0.0,,180.0,5.4,,1024.4,,5.0
1614409200000000000,3.4,3.4,100.0,0.0,,134.0,2.9,,1023.8,,
1614412800000000000,3.4,3.4,100.0,0.0,,290.0,1.4,,1024.3,,
1614416400000000000,6.2,5.5,95.0,0.0,,360.0,5.4,,1025.0,,
1614420000000000000,9.4,2.5,62.0,0.0,,335.0,8.6,,1024.9,,
1614423600000000000,12.4,-2.6,35.0,0.0,,333.0,10.8,,1024.8,,
1614427200000000000,12.8,-1.5,37.0,0.0,,360.0,22.3,,1024.0,,
1614430800000000000,12.4,0.5,44.0,0.0,,317.0,14.4,,1024.2,,
1614434400000000000,13.4,1.4,44.0,0.0,,318.0,12.2,,1023.6,,
1614438000000000000,12.8,2.1,48.0,0.0,,360.0,18.4,,1023.5,,
1614441600000000000,12.4,2.3,50.0,0.0,,35.0,6.5,,1023.9,,
1614445200000000000,12.4,3.4,54.0,0.0,,45.0,7.6,,1024.6,,
1614448800000000000,11.8,3.3,56.0,0.0,,360.0,7.6,,1024.5,,
1614452400000000000,8.6,3.0,68.0,0.0,,99.0,10.8,,1025.9,,
1614456000000000000,8.3,1.9,64.0,0.0,,103.0,10.4,,1026.6,,
1614459600000000000,7.7,0.7,61.0,0.0,,107.0,11.2,,1027.5,,
1614463200000000000,8.5,-0.3,54.0,0.0,,81.0,4.3,,1028.3,,
1614466800000000000,4.9,0.9,75.0,0.0,,263.0,1.4,,1029.0,,
1614470400000000000,4.3,1.2,80.0,0.0,,285.0,0.7,,1029.4,,
1614474000000000000,4.0,-0.2,74.0,0.0,,258.0,0.7,,1029.5,,
1614477600000000000,3.6,-0.4,75.0,0.0,,313.0,0.7,,1029.8,,
1614481200000000000,3.7,-0.3,75.0,0.0,,307.0,2.5,,1029.8,,
1614484800000000000,3.1,-0.4,78.0,0.0,,292.0,5.0,,1030.4,,
1614488400000000000,2.4,-0.5,81.0,0.0,,287.0,6.1,,1031.1,,
1614492000000000000,1.7,-0.7,84.0,0.0,,287.0,7.6,,1031.7,,
1614495600000000000,2.1,-0.3,84.0,0.0,,292.0,9.4,,1032.9,,
1614499200000000000,4.1,0.4,77.0,0.0,,302.0,11.9,,1033.5,,
1614502800000000000,5.8,1.2,72.0,0.0,,315.0,14.8,,1033.6,,
1614506400000000000,9.1,1.5,59.0,0.0,,324.0,15.1,,1033.0,,
1614510000000000000,10.3,1.4,54.0,0.0,,330.0,17.3,,1032.8,,
1614513600000000000,11.0,1.0,50.0,0.0,,336.0,17.6,,1032.0,,
1614517200000000000,11.3,0.4,47.0,0.0,,345.0,18.0,,1031.1,,
1614520800000000000,11.2,0.6,48.0,0.0,,352.0,17.3,,1030.8,,
1614524400000000000,10.5,0.8,51.0,0.0,,353.0,16.2,,1030.5,,
1614528000000000000,9.2,1.1,57.0,0.0,,345.0,14.0,,1030.5,,
1614531600000000000,6.7,1.4,69.0,0.0,,336.0,11.9,,1031.0,,
1614535200000000000,5.1,1.8,79.0,0.0,,349.0,10.1,,1031.6,,
1614538800000000000,4.0,1.4,83.0,0.0,,346.0,7.6,,1031.9,,
1614542400000000000,3.2,0.8,84.0,0.0,,349.0,5.8,,1032.2,,
1614546000000000000,2.3,0.0,85.0,0.0,,338.0,4.7,,1032.2,,
1614549600000000000,1.7,-0.5,85.0,0.0,,338.0,5.0,,1032.4,,
1614553200000000000,1.2,-0.9,86.0,0.0,,341.0,5.8,,1032.3,,
1614556800000000000,0.4,-1.7,86.0,0.0,,341.0,6.8,,1032.1,,
1614560400000000000,-0.1,-2.5,84.0,0.0,,336.0,7.2,,1032.0,,
1614564000000000000,-0.5,-3.7,79.0,0.0,,329.0,7.2,,1031.3,,
1614567600000000000,-0.5,-4.2,76.0,0.0,,340.0,7.6,,1031.0,,
1614571200000000000,-0.2,-3.9,76.0,0.0,,338.0,6.1,,1031.1,,
1614574800000000000,-0.8,-4.3,77.0,0.0,,327.0,6.5,,1031.4,,
1614578400000000000,2.8,-2.7,67.0,0.0,,360.0,18.4,,1030.5,,
1614582000000000000,2.4,-1.6,75.0,0.0,,335.0,5.4,,1032.2,,
1614585600000000000,4.4,-1.6,65.0,0.0,,331.0,7.6,,1032.5,,
1614589200000000000,6.2,-2.4,54.0,0.0,,360.0,22.3,,1030.3,,
1614592800000000000,8.4,-3.4,43.0,0.0,,340.0,12.6,,1031.9,,
1614596400000000000,9.4,-2.5,43.0,0.0,,345.0,13.7,,1031.7,,
1614600000000000000,10.0,-2.3,42.0,0.0,,360.0,18.4,,1029.7,,
1614603600000000000,10.4,-2.6,40.0,0.0,,349.0,15.1,,1030.0,,
1614607200000000000,11.4,-1.7,40.0,0.0,,349.0,14.8,,1029.8,,
1614610800000000000,11.2,-1.9,40.0,0.0,,360.0,24.1,,1028.5,,
1614614400000000000,11.4,-2.7,37.0,0.0,,335.0,11.5,,1030.2,,
1614618000000000000,10.4,-3.6,37.0,0.0,,335.0,9.4,,1030.8,,
1614621600000000000,9.4,-3.8,39.0,0.0,,360.0,16.6,,1029.6,,
1614625200000000000,3.9,0.8,80.0,0.0,,3.0,7.2,,1031.9,,
1614628800000000000,2.4,-0.5,81.0,0.0,,356.0,9.4,,1032.2,,
1614632400000000000,3.3,-1.1,73.0,0.0,,332.0,7.2,,1032.4,,
1614636000000000000,1.8,-2.0,76.0,0.0,,301.0,6.1,,1032.7,,
1614639600000000000,0.8,-2.6,78.0,0.0,,294.0,6.1,,1032.8,,
1614643200000000000,0.5,-3.1,77.0,0.0,,291.0,5.4,,1033.0,,
1614646800000000000,0.1,-3.1,79.0,0.0,,294.0,6.1,,1033.4,,
1614650400000000000,0.1,-3.1,79.0,0.0,,304.0,6.8,,1033.4,,
1614654000000000000,1.2,-2.6,76.0,0.0,,323.0,7.9,,1032.8,,
1614657600000000000,0.9,-2.7,77.0,0.0,,314.0,6.8,,1033.0,,
1614661200000000000,0.9,-2.3,79.0,0.0,,298.0,5.4,,1033.5,,
1614664800000000000,4.0,-1.8,66.0,0.0,,360.0,22.3,,1032.7,,
1614668400000000000,4.4,-1.6,65.0,0.0,,318.0,5.0,,1034.7,,
1614672000000000000,5.4,-1.5,61.0,0.0,,325.0,6.5,,1035.1,,
1614675600000000000,7.0,-1.7,54.0,0.0,,360.0,18.4,,1033.9,,
1614679200000000000,9.4,-2.5,43.0,0.0,,330.0,10.8,,1035.2,,
1614682800000000000,10.4,-2.6,40.0,0.0,,336.0,11.5,,1035.2,,
1614686400000000000,11.6,-2.9,36.0,0.0,,360.0,22.3,,1032.9,,
1614690000000000000,12.4,-3.4,33.0,0.0,,336.0,13.3,,1033.8,,
1614693600000000000,12.4,-3.4,33.0,0.0,,336.0,13.0,,1033.5,,
1614697200000000000,12.8,-2.6,34.0,0.0,,360.0,27.7,,1031.9,,
1614700800000000000,12.4,-3.4,33.0,0.0,,331.0,10.1,,1033.4,,
1614704400000000000,11.4,-2.7,37.0,0.0,,324.0,6.5,,1033.7,,
1614708000000000000,10.2,-2.4,41.0,0.0,,360.0,22.3,,1032.5,,
1614711600000000000,7.1,3.7,79.0,0.0,,279.0,3.6,,1034.4,,
1614715200000000000,6.8,3.4,79.0,0.0,,212.0,1.4,,1034.5,,
1614718800000000000,6.6,3.2,79.0,0.0,,109.0,2.5,,1034.7,,
1614722400000000000,6.5,2.8,77.0,0.0,,101.0,3.6,,1034.5,,
1614726000000000000,6.1,2.2,76.0,0.0,,110.0,2.9,,1034.2,,
1614729600000000000,5.3,1.6,77.0,0.0,,108.0,2.5,,1034.0,,
1614733200000000000,2.1,-0.5,83.0,0.0,,114.0,1.8,,1033.9,,
1614736800000000000,1.9,-0.5,84.0,0.0,,138.0,2.5,,1033.5,,
1614740400000000000,2.1,-0.8,81.0,0.0,,95.0,2.2,,1032.9,,
1614744000000000000,0.4,-1.4,88.0,0.0,,106.0,2.2,,1032.6,,
1614747600000000000,-0.3,-2.4,86.0,0.0,,111.0,1.4,,1032.5,,
1614751200000000000,2.0,1.6,97.0,0.0,,360.0,13.0,,1034.1,,
1614754800000000000,1.4,1.4,100.0,0.0,,121.0,1.1,,1032.9,,
1614758400000000000,4.4,-0.6,70.0,0.0,,156.0,1.8,,1033.0,,
1614762000000000000,7.0,-0.2,60.0,0.0,,360.0,11.2,,1033.5,,
1614765600000000000,10.4,-1.6,43.0,0.0,,195.0,4.0,,1032.1,,
1614769200000000000,12.4,-2.6,35.0,0.0,,198.0,4.3,,1031.6,,
1614772800000000000,13.0,-1.7,36.0,0.0,,180.0,11.2,,1031.3,,
1614776400000000000,13.4,1.4,44.0,0.0,,190.0,6.8,,1030.1,,
1614780000000000000,13.4,-1.7,35.0,0.0,,182.0,9.7,,1029.7,,
1614783600000000000,12.0,3.0,54.0,0.0,,180.0,13.0,,1030.1,,
1614787200000000000,11.4,4.4,62.0,0.0,,166.0,11.2,,1029.4,,
1614790800000000000,10.4,3.5,62.0,0.0,,152.0,9.0,,1029.5,,
1614794400000000000,9.0,5.4,78.0,0.0,,180.0,11.2,,1030.1,,
1614798000000000000,6.0,3.5,84.0,0.0,,143.0,11.2,,1029.7,,
1614801600000000000,5.8,3.1,83.0,0.0,,142.0,10.8,,1029.5,,
1614805200000000000,5.6,2.6,81.0,0.0,,141.0,11.2,,1029.3,,
1614808800000000000,5.5,2.2,79.0,0.0,,142.0,11.9,,1029.0,,
1614812400000000000,5.4,2.1,79.0,0.0,,143.0,11.9,,1028.5,,
1614816000000000000,5.4,1.7,77.0,0.0,,143.0,12.6,,1027.9,,
1614819600000000000,5.4,1.3,75.0,0.0,,146.0,13.3,,1027.5,,
1614823200000000000,5.4,0.8,72.0,0.0,,148.0,14.0,,1026.8,,
1614826800000000000,5.4,0.2,69.0,0.0,,149.0,14.8,,1026.2,,
1614830400000000000,5.4,0.2,69.0,0.0,,155.0,15.1,,1025.4,,
1614834000000000000,5.5,1.8,77.0,0.0,,156.0,16.2,,1025.1,,
1614837600000000000,6.4,4.2,86.0,0.0,,180.0,13.0,,1025.9,,
1614841200000000000,6.4,4.4,87.0,0.0,,157.0,18.0,,1025.0,,
1614844800000000000,7.4,4.4,81.0,0.0,,155.0,21.6,,1025.0,,
1614848400000000000,9.0,5.4,78.0,0.0,,180.0,24.1,,1024.9,,
1614852000000000000,9.4,5.4,76.0,0.0,,163.0,21.6,,1024.1,,
1614855600000000000,9.4,3.4,66.0,0.0,,165.0,22.3,,1023.5,,
1614859200000000000,10.2,1.8,56.0,0.0,,180.0,29.5,,1023.3,,
1614862800000000000,10.4,3.5,62.0,0.0,,165.0,21.6,,1021.9,,
1614866400000000000,9.4,4.4,71.0,0.0,,165.0,22.0,,1021.4,,
1614870000000000000,9.0,5.0,76.0,0.0,,180.0,24.1,,1021.5,,
1614873600000000000,8.4,6.4,87.0,0.0,,168.0,20.5,,1020.4,,
1614877200000000000,8.4,7.3,93.0,0.0,,163.0,18.0,,1020.2,,
1614880800000000000,8.0,7.3,95.0,0.0,,180.0,25.9,,1020.4,,
1614884400000000000,7.0,6.6,97.0,0.1,,158.0,17.6,,1020.0,,
1614888000000000000,7.2,6.9,98.0,0.1,,155.0,16.9,,1019.6,,
1614891600000000000,6.6,6.5,99.0,0.1,,156.0,14.8,,1019.6,,
1614895200000000000,6.8,6.7,99.0,0.1,,152.0,15.1,,1019.2,,
1614898800000000000,7.2,7.1,99.0,0.2,,151.0,14.8,,1018.9,,
1614902400000000000,7.5,7.4,99.0,0.3,,155.0,14.8,,1018.5,,
1614906000000000000,7.5,7.5,100.0,0.2,,161.0,14.8,,1017.9,,
1614909600000000000,7.7,7.7,100.0,0.2,,164.0,14.8,,1017.5,,
1614913200000000000,7.8,7.8,100.0,0.2,,168.0,13.0,,1017.0,,
1614916800000000000,7.7,7.7,100.0,0.2,,170.0,13.0,,1016.7,,
1614920400000000000,7.4,7.4,100.0,0.1,,164.0,10.8,,1016.0,,7.0
1614924000000000000,7.6,7.2,97.0,0.1,,180.0,5.4,,1017.3,,7.0
1614927600000000000,7.4,6.3,93.0,0.1,,149.0,9.7,,1016.8,,
1614931200000000000,7.4,6.3,93.0,0.2,,149.0,10.1,,1016.9,,
1614934800000000000,8.0,6.1,88.0,0.1,,180.0,9.4,,1017.3,,
1614938400000000000,8.4,6.4,87.0,0.7,,162.0,13.3,,1016.7,,
1614942000000000000,9.4,7.4,87.0,1.0,,163.0,14.0,,1016.8,,
1614945600000000000,9.0,7.3,89.0,1.5,,180.0,11.2,,1017.3,,
1614949200000000000,9.4,8.5,94.0,0.3,,167.0,13.7,,1017.3,,
1614952800000000000,10.4,7.5,82.0,0.3,,162.0,13.7,,1017.0,,
1614956400000000000,10.0,6.9,81.0,0.1,,180.0,11.2,,1016.7,,
1614960000000000000,9.4,7.4,87.0,0.1,,164.0,13.3,,1017.2,,
1614963600000000000,9.4,7.4,87.0,0.0,,158.0,11.9,,1017.5,,
1614967200000000000,8.2,7.8,97.0,0.0,,180.0,9.4,,1017.9,,
1614970800000000000,7.5,7.4,99.0,0.0,,153.0,10.8,,1018.8,,
1614974400000000000,7.2,7.1,99.0,0.0,,151.0,10.8,,1019.2,,
1614978000000000000,6.3,6.2,99.0,0.0,,145.0,10.1,,1019.6,,
1614981600000000000,6.2,6.1,99.0,0.0,,139.0,9.0,,1020.2,,
1614985200000000000,5.9,5.6,98.0,0.0,,131.0,7.6,,1020.7,,
1614988800000000000,5.8,5.7,99.0,0.0,,123.0,6.5,,1021.1,,
1614992400000000000,5.4,5.3,99.0,0.0,,118.0,3.6,,1021.1,,
1614996000000000000,4.8,4.5,98.0,0.0,,93.0,3.2,,1021.3,,
1614999600000000000,4.7,4.4,98.0,0.0,,97.0,2.5,,1021.7,,
1615003200000000000,4.5,4.2,98.0,0.0,,313.0,1.1,,1022.6,,
1615006800000000000,2.4,2.4,100.0,0.0,,75.0,2.9,,1021.0,,5.0
1615010400000000000,2.4,2.1,98.0,0.0,,360.0,18.4,,1023.7,,
1615014000000000000,2.4,2.4,100.0,0.2,,52.0,3.2,,1023.0,,
1615017600000000000,4.4,3.4,93.0,0.3,,9.0,4.0,,1024.0,,
1615021200000000000,6.4,6.0,97.0,0.2,,360.0,13.0,,1025.2,,
1615024800000000000,7.4,5.4,87.0,0.2,,303.0,8.6,,1025.0,,
1615028400000000000,8.4,4.4,76.0,0.1,,289.0,11.5,,1025.0,,
1615032000000000000,7.0,4.8,86.0,0.0,,360.0,20.5,,1026.6,,
1615035600000000000,6.4,4.4,87.0,0.0,,295.0,15.5,,1025.0,,
1615039200000000000,5.4,4.4,93.0,0.0,,287.0,9.7,,1025.0,,5.0
1615042800000000000,4.4,4.0,97.0,0.2,,360.0,18.4,,1027.4,,5.0
1615046400000000000,4.4,3.4,93.0,0.0,,317.0,13.0,,1025.0,,5.0
1615050000000000000,4.4,3.4,93.0,0.0,,313.0,13.0,,1026.0,,5.0
1615053600000000000,3.8,3.2,96.0,0.0,,360.0,25.9,,1027.8,,
1615057200000000000,3.9,1.8,86.0,0.0,,313.0,11.2,,1028.8,,
1615060800000000000,3.2,1.1,86.0,0.0,,314.0,11.2,,1029.3,,
1615064400000000000,2.5,0.6,87.0,0.0,,312.0,9.0,,1029.7,,
1615068000000000000,3.1,1.0,86.0,0.0,,312.0,10.1,,1030.2,,
1615071600000000000,2.9,0.5,84.0,0.0,,317.0,9.4,,1030.2,,
1615075200000000000,2.5,-0.1,83.0,0.0,,316.0,9.4,,1029.8,,
1615078800000000000,2.1,-0.5,83.0,0.0,,319.0,9.0,,1029.5,,
1615082400000000000,1.5,-1.1,83.0,0.0,,323.0,9.0,,1028.9,,
1615086000000000000,0.9,-1.5,84.0,0.0,,323.0,8.3,,1028.3,,
1615089600000000000,0.4,-1.8,85.0,0.0,,321.0,7.2,,1028.0,,
1615093200000000000,-0.3,-2.2,87.0,0.0,,324.0,6.5,,1027.7,,
1615096800000000000,-0.3,-1.3,93.0,0.0,,329.0,5.4,,1027.5,,
1615100400000000000,1.3,-1.4,82.0,0.0,,324.0,6.8,,1027.5,,
1615104000000000000,3.3,-1.8,69.0,0.0,,326.0,8.3,,1027.0,,
1615107600000000000,5.0,-1.9,61.0,0.0,,331.0,9.7,,1026.4,,
1615111200000000000,6.7,-1.7,55.0,0.0,,339.0,10.4,,1025.6,,
1615114800000000000,7.9,-0.8,54.0,0.0,,340.0,10.4,,1024.8,,
1615118400000000000,8.8,0.0,54.0,0.0,,339.0,10.1,,1023.9,,
1615122000000000000,9.1,0.3,54.0,0.0,,342.0,9.4,,1022.7,,
1615125600000000000,9.8,1.5,56.0,0.0,,347.0,8.6,,1021.7,,
1615129200000000000,9.5,1.7,58.0,0.0,,345.0,8.3,,1020.9,,
1615132800000000000,8.6,1.7,62.0,0.0,,345.0,9.0,,1020.2,,
1615136400000000000,6.2,2.1,75.0,0.0,,343.0,8.6,,1020.1,,
1615140000000000000,4.1,1.5,83.0,0.0,,1.0,6.1,,1020.4,,
1615143600000000000,4.8,1.3,78.0,0.0,,19.0,6.5,,1020.4,,
1615147200000000000,4.8,0.9,76.0,0.0,,31.0,5.4,,1020.3,,
1615150800000000000,4.7,0.7,75.0,0.0,,32.0,5.0,,1020.3,,
1615154400000000000,4.1,0.3,76.0,0.0,,69.0,5.8,,1019.9,,
1615158000000000000,4.0,0.2,76.0,0.0,,65.0,5.8,,1019.5,,
1615161600000000000,2.9,-0.4,79.0,0.0,,45.0,7.9,,1018.8,,
1615165200000000000,2.6,-0.7,79.0,0.0,,41.0,7.9,,1018.3,,
1615168800000000000,2.9,-0.5,78.0,0.0,,3.0,6.8,,1017.8,,
1615172400000000000,2.0,-0.9,81.0,0.0,,342.0,6.1,,1017.3,,
1615176000000000000,2.3,-0.6,81.0,0.0,,330.0,4.7,,1017.4,,
1615179600000000000,1.6,-0.8,84.0,0.0,,320.0,4.7,,1017.3,,
1615183200000000000,3.4,-0.2,77.0,0.0,,360.0,5.4,,1017.6,,
1615186800000000000,3.4,-0.6,75.0,0.0,,331.0,4.3,,1017.6,,
1615190400000000000,5.4,-0.6,65.0,0.0,,331.0,6.8,,1017.9,,
1615194000000000000,7.0,-1.9,53.0,0.0,,360.0,7.6,,1016.9,,
1615197600000000000,8.4,-0.6,53.0,0.0,,335.0,11.2,,1017.1,,
1615201200000000000,9.4,-0.5,50.0,0.0,,335.0,12.6,,1016.7,,
1615204800000000000,9.6,-0.6,49.0,0.0,,360.0,22.3,,1015.7,,
1615208400000000000,10.4,0.4,50.0,0.0,,339.0,15.1,,1015.3,,
1615212000000000000,10.4,0.4,50.0,0.0,,344.0,14.8,,1014.5,,
1615215600000000000,10.0,0.1,50.0,0.0,,360.0,18.4,,1014.1,,
1615219200000000000,9.4,0.3,53.0,0.0,,341.0,12.2,,1014.4,,
1615222800000000000,10.4,2.5,58.0,0.0,,327.0,10.1,,1015.1,,
1615226400000000000,8.2,0.4,58.0,0.0,,360.0,18.4,,1014.3,,
1615230000000000000,4.4,2.8,89.0,0.0,,338.0,5.0,,1016.0,,
1615233600000000000,3.9,2.6,91.0,0.0,,278.0,1.8,,1015.8,,
1615237200000000000,3.1,1.9,92.0,0.0,,259.0,4.0,,1016.0,,
1615240800000000000,3.7,2.2,90.0,0.0,,295.0,4.0,,1016.4,,
1615244400000000000,2.3,1.4,94.0,0.0,,297.0,3.2,,1016.6,,
1615248000000000000,2.2,1.3,94.0,0.0,,310.0,4.3,,1016.5,,
1615251600000000000,1.7,1.3,97.0,0.0,,305.0,5.4,,1016.5,,
1615255200000000000,1.3,0.9,97.0,0.0,,312.0,5.4,,1016.3,,
1615258800000000000,1.1,0.8,98.0,0.0,,319.0,6.8,,1015.8,,
1615262400000000000,1.1,0.8,98.0,0.0,,323.0,7.9,,1015.9,,
1615266000000000000,2.4,2.4,100.0,0.0,,326.0,9.0,,1013.0,,5.0
1615269600000000000,2.9,2.8,99.0,0.0,,360.0,20.5,,1015.2,,5.0
1615273200000000000,2.4,2.4,100.0,0.0,,319.0,8.3,,1013.0,,5.0
1615276800000000000,2.4,2.4,100.0,0.0,,317.0,9.7,,1014.0,,5.0
1615280400000000000,3.0,2.9,99.0,0.0,,360.0,24.1,,1016.0,,5.0
1615284000000000000,3.4,3.4,100.0,0.0,,325.0,12.2,,1014.0,,5.0
1615287600000000000,4.4,3.4,93.0,0.0,,324.0,15.5,,1014.0,,5.0
1615291200000000000,5.2,3.1,86.0,0.0,,360.0,18.4,,1015.1,,
1615294800000000000,7.4,2.5,71.0,0.0,,333.0,16.9,,1014.1,,
1615298400000000000,8.4,0.4,57.0,0.0,,341.0,16.2,,1013.2,,
1615302000000000000,8.6,-0.2,54.0,0.0,,360.0,24.1,,1012.3,,
1615305600000000000,8.4,-0.6,53.0,0.0,,343.0,13.0,,1012.8,,
1615309200000000000,7.4,-1.5,53.0,0.0,,334.0,10.1,,1013.4,,
1615312800000000000,7.0,-1.7,54.0,0.0,,360.0,16.6,,1012.9,,
1615316400000000000,4.4,1.6,82.0,0.0,,5.0,6.1,,1014.5,,
1615320000000000000,3.7,1.3,84.0,0.0,,359.0,5.8,,1014.8,,
1615323600000000000,3.4,0.8,83.0,0.0,,2.0,6.5,,1015.3,,
1615327200000000000,2.9,0.1,82.0,0.0,,14.0,7.6,,1015.4,,
1615330800000000000,2.7,-0.1,82.0,0.0,,4.0,7.6,,1015.7,,
1615334400000000000,2.5,-0.1,83.0,0.0,,350.0,7.6,,1016.0,,
1615338000000000000,2.0,-0.1,86.0,0.0,,349.0,6.8,,1016.4,,
1615341600000000000,1.8,0.0,88.0,0.0,,349.0,6.8,,1016.2,,
1615345200000000000,1.6,0.1,90.0,0.0,,343.0,7.9,,1016.5,,
1615348800000000000,1.1,-0.1,92.0,0.0,,340.0,6.5,,1016.7,,
1615352400000000000,1.0,0.0,93.0,0.0,,333.0,6.8,,1017.4,,
1615356000000000000,2.6,0.8,88.0,0.0,,360.0,5.4,,1017.4,,
1615359600000000000,3.4,1.4,87.0,0.0,,329.0,7.2,,1019.0,,
1615363200000000000,4.4,2.4,87.0,0.0,,335.0,8.3,,1020.0,,
1615366800000000000,6.2,1.1,70.0,0.0,,360.0,5.4,,1018.9,,
1615370400000000000,8.4,-0.6,53.0,0.0,,333.0,9.7,,1019.7,,
1615374000000000000,9.4,-1.6,46.0,0.0,,336.0,10.8,,1019.6,,
1615377600000000000,10.2,-2.8,40.0,0.0,,360.0,13.0,,1018.4,,
1615381200000000000,10.4,-4.8,34.0,0.0,,341.0,9.4,,1018.8,,
1615384800000000000,11.4,-10.7,20.0,0.0,,355.0,9.0,,1018.2,,
1615388400000000000,11.6,-15.0,14.0,0.0,,360.0,7.6,,1017.5,,
1615392000000000000,11.4,-1.4,44.0,0.0,,33.0,5.0,,1018.2,,
1615395600000000000,10.4,-15.9,14.0,0.0,,142.0,1.8,,1018.4,,
1615399200000000000,9.0,0.7,56.0,0.0,,180.0,9.4,,1018.4,,
1615402800000000000,5.2,-1.5,62.0,0.0,,137.0,7.6,,1019.8,,
1615406400000000000,4.9,-0.7,67.0,0.0,,132.0,11.2,,1020.1,,
1615410000000000000,5.1,3.0,86.0,0.0,,141.0,13.3,,1020.3,,
1615413600000000000,5.6,5.0,96.0,0.0,,148.0,15.1,,1020.4,,
1615417200000000000,5.8,5.4,97.0,0.0,,148.0,15.1,,1020.3,,
1615420800000000000,6.2,5.6,96.0,0.0,,154.0,16.2,,1019.9,,
1615424400000000000,6.6,6.0,96.0,0.0,,151.0,18.4,,1019.9,,
1615428000000000000,6.7,6.1,96.0,0.0,,151.0,19.8,,1019.3,,
1615431600000000000,6.7,6.1,96.0,0.0,,153.0,19.4,,1018.7,,
1615435200000000000,6.5,5.9,96.0,0.0,,155.0,17.6,,1018.8,,
1615438800000000000,7.4,5.4,87.0,0.0,,154.0,17.3,,1019.0,,
1615442400000000000,7.6,5.7,88.0,0.0,,180.0,18.4,,1019.8,,
1615446000000000000,7.4,6.3,93.0,0.0,,154.0,15.1,,1019.8,,
1615449600000000000,8.4,5.3,81.0,0.0,,155.0,17.6,,1020.0,,
1615453200000000000,9.0,6.3,83.0,0.0,,180.0,22.3,,1020.3,,
1615456800000000000,9.4,7.4,87.0,0.0,,168.0,20.9,,1019.9,,
1615460400000000000,9.4,7.4,87.0,0.0,,171.0,22.3,,1019.6,,
1615464000000000000,9.4,8.5,94.0,0.0,,180.0,27.7,,1019.9,,
1615467600000000000,9.4,8.5,94.0,0.0,,174.0,24.1,,1018.0,,
1615471200000000000,9.4,8.5,94.0,0.0,,171.0,24.8,,1017.3,,
1615474800000000000,9.4,7.0,85.0,0.0,,180.0,31.7,,1017.7,,
1615478400000000000,9.4,6.5,82.0,0.0,,161.0,26.3,,1016.3,,
1615482000000000000,9.4,7.4,87.0,0.0,,161.0,25.6,,1015.8,,
1615485600000000000,9.2,7.6,90.0,0.1,,180.0,25.9,,1016.8,,
1615489200000000000,9.2,8.9,98.0,0.2,,161.0,23.4,,1015.5,,
1615492800000000000,9.1,9.0,99.0,0.1,,156.0,25.2,,1014.5,,
1615496400000000000,9.2,8.9,98.0,0.1,,155.0,28.1,,1013.6,,
1615500000000000000,8.9,8.5,97.0,0.1,,155.0,24.1,,1014.4,,
1615503600000000000,9.0,8.7,98.0,0.0,,157.0,20.5,,1013.8,,
1615507200000000000,9.1,8.8,98.0,0.0,,157.0,18.4,,1013.3,,
1615510800000000000,8.9,8.8,99.0,0.0,,164.0,10.8,,1013.6,,
1615514400000000000,8.4,8.4,100.0,0.0,,170.0,3.6,,1013.4,,
1615518000000000000,8.4,8.3,99.0,0.0,,198.0,2.9,,1012.9,,
1615521600000000000,8.2,8.2,100.0,0.0,,163.0,3.2,,1012.7,,
1615525200000000000,9.4,9.4,100.0,0.0,,148.0,4.7,,1013.0,,5.0
1615528800000000000,9.4,8.9,97.0,0.0,,180.0,3.6,,1013.9,,
1615532400000000000,9.4,8.5,94.0,0.0,,146.0,3.2,,1014.0,,
1615536000000000000,10.4,9.5,94.0,0.0,,157.0,4.3,,1012.9,,
1615539600000000000,10.6,9.5,93.0,0.0,,180.0,3.6,,1014.0,,
1615543200000000000,11.4,9.5,88.0,0.0,,244.0,3.2,,1011.8,,
1615546800000000000,11.4,9.5,88.0,0.1,,288.0,5.4,,1011.0,,
1615550400000000000,13.0,8.9,76.0,0.0,,180.0,5.4,,1012.0,,
1615554000000000000,13.4,8.5,72.0,0.0,,319.0,9.7,,1011.0,,
1615557600000000000,13.4,8.5,72.0,0.0,,316.0,9.0,,1009.8,,
1615561200000000000,12.8,7.1,68.0,0.0,,180.0,11.2,,1010.6,,
1615564800000000000,12.4,6.5,67.0,0.0,,338.0,5.4,,1010.2,,
1615568400000000000,11.4,6.3,71.0,0.0,,4.0,5.0,,1010.7,,
1615572000000000000,10.8,7.1,78.0,0.0,,180.0,5.4,,1011.7,,
1615575600000000000,5.6,1.7,76.0,0.0,,83.0,4.0,,1012.1,,
1615579200000000000,7.4,0.6,62.0,0.0,,80.0,2.9,,1012.6,,
1615582800000000000,5.6,0.2,68.0,0.0,,274.0,5.4,,1013.2,,
1615586400000000000,7.1,4.9,86.0,0.0,,289.0,5.0,,1013.8,,
1615590000000000000,6.5,3.3,80.0,0.0,,309.0,4.3,,1014.1,,
